filename,width,height,class,xmin,ymin,xmax,ymax
img_93870_jpg.rf.7f06036914f36273e28a405221b7fc7a.jpg,640,480,texting,70,9,603,479
img_77_jpg.rf.7f20119c2f1e644829c0c1c66dbce415.jpg,640,480,talking to passenger,91,71,500,479
img_3027_jpg.rf.7f27ca008bf2d717dd56fcaa3e0344db.jpg,640,480,drinking,186,5,633,376
img_1929_jpg.rf.7f3692a4069474d9cf3ec148960bac62.jpg,640,480,safe driving,27,65,559,439
img_92674_jpg.rf.7f3b95443b0cce7ce6c2a2af7f91c00c.jpg,640,480,texting,113,0,639,425
img_3243_jpg.rf.7f6109c82e4c43c0444422378c510dc4.jpg,640,480,safe driving,81,27,582,397
img_1024_jpg.rf.80ed213dcb7c615ebb5b768ff55168f5.jpg,640,480,operating the radio,79,63,639,463
img_54_jpg.rf.7f79a512d65019ae162d64173328687e.jpg,640,480,talking to passenger,47,0,527,421
img_3298_jpg.rf.80a16e2574fa3b4a7b5d3d59da7f664f.jpg,640,480,talking on the phone,107,67,584,392
img_157_jpg.rf.7fd2233d408feb7a9813278d9e64a1a2.jpg,640,480,drinking,39,24,435,338
img_101973_jpg.rf.8126ed6339694b623cbc70ad581233e4.jpg,640,480,hair and makeup,92,0,639,352
img_101632_jpg.rf.8113388a4885c5b87e7a5c0b07eba072.jpg,640,480,drinking,167,0,639,391
img_1057_jpg.rf.81519947c6a5853857d7c0bb952c0a39.jpg,640,480,hair and makeup,52,0,573,420
img_2992_jpg.rf.81f09eb7dcd86ce4570f3cf542f948c4.jpg,640,480,safe driving,101,77,546,365
img_101434_jpg.rf.823aaab4396565b6fa1086d62ca87ec2.jpg,640,480,reaching behind,33,0,639,456
img_69558_jpg.rf.8278a2ac6d7765fc35f4e3fd71306cef.jpg,640,480,safe driving,0,17,590,478
img_101909_jpg.rf.826427bdb1426f9d533cdb8edf5e7c04.jpg,640,480,operating the radio,136,55,639,404
img_3866_jpg.rf.82316e4f0cc0f93c8cda31b13f8603ed.jpg,640,480,safe driving,135,4,639,311
img_501_jpg.rf.828e20e1a3f842882e6e00a2ab5b9545.jpg,640,480,talking on the phone,18,69,562,457
img_100912_jpg.rf.82c04a29c95be1d1cc270d5c090dfec4.jpg,640,480,talking to passenger,63,9,592,479
img_89689_jpg.rf.832788a5faba5600ccc2d4cf74087e70.jpg,640,480,safe driving,109,47,639,399
img_101719_jpg.rf.83b0d0d913af83715c8deda05cea785e.jpg,640,480,drinking,4,0,567,479
img_3055_jpg.rf.8324a401f9db45e65020e7df2b762273.jpg,640,480,texting,93,65,550,479
img_102005_jpg.rf.83e51c6a43e5bde9878c81cf5a45b5f4.jpg,640,480,hair and makeup,25,0,561,387
img_3194_jpg.rf.83f1e9ba2b77c42bc90f23729431a9a8.jpg,640,480,talking on the phone,69,35,504,473
img_1148_jpg.rf.842dacd3544b72973c15a5ccc76a45d9.jpg,640,480,reaching behind,0,55,550,472
img_3371_jpg.rf.842e15f48a85c458048dc76a73dfba4f.jpg,640,480,hair and makeup,136,6,639,353
img_65222_jpg.rf.84701cbefd9bd5de62127646eac30b0c.jpg,640,480,safe driving,47,54,567,443
img_100431_jpg.rf.84a6f70730b06cb38e24f41af48fead1.jpg,640,480,reaching behind,0,76,565,479
img_1663_jpg.rf.8571d5ebde807acd553541ee4dfec5e9.jpg,640,480,drinking,179,3,639,376
img_3734_jpg.rf.84eb0362bf2b364878bb7279b8b85c64.jpg,640,480,talking on the phone,149,4,639,330
img_1327_jpg.rf.85ae9bb8581ab8dab4a07220ba37e341.jpg,640,480,talking on the phone,104,68,559,435
img_3787_jpg.rf.857c9c2164a2412742ae8bafa0f08c7f.jpg,640,480,talking on the phone,44,66,577,429
img_7953_jpg.rf.856310ed75b4252b32206ddd93e75bba.jpg,640,480,talking to passenger,71,54,565,450
img_575_jpg.rf.85e1e44e5dc04d66c29c58a4ed9dd18f.jpg,640,480,drinking,149,76,589,437
img_3319_jpg.rf.865f94a77fd3edd15213fa8b2983b5e8.jpg,640,480,drinking,27,35,540,431
img_1337_jpg.rf.86609aa53eac343e824ad6707ea4c60c.jpg,640,480,texting,52,67,569,462
img_796_jpg.rf.86405de4254837c7b25d2770375e61fb.jpg,640,480,operating the radio,123,0,639,376
img_4100_jpg.rf.8687df5f1979a7569e8135cf5c29c00d.jpg,640,480,talking on the phone,42,46,583,449
img_1687_jpg.rf.8684f17192950864b0451ebc267ca573.jpg,640,480,reaching behind,40,63,557,479
img_1907_jpg.rf.86895cfbc1f0d8675e0073423715a4e8.jpg,640,480,drinking,89,7,452,377
img_101209_jpg.rf.8745258e69e9180b66ae9201cfc367a1.jpg,640,480,talking on the phone,48,48,583,463
img_102114_jpg.rf.86e7b2434c79c8b304cfb1799652b1a5.jpg,640,480,hair and makeup,92,3,606,414
img_4481_jpg.rf.8725bb91a226e0d978d67796cff9a5a3.jpg,640,480,talking on the phone,53,70,564,456
img_443_jpg.rf.87adc31577a8873789347318873aac88.jpg,640,480,operating the radio,196,30,639,439
img_92906_jpg.rf.877401ea7d4afb8f69e5fdff57941216.jpg,640,480,texting,75,0,639,479
img_3779_jpg.rf.87b1b2d7849320582e16039093a71f34.jpg,640,480,drinking,46,26,456,438
img_2975_jpg.rf.8814b879ed408a4a7100f34e9c9ba00a.jpg,640,480,texting,81,8,457,439
img_5104_jpg.rf.88763670c5d93afe54f8d891fc9df9ab.jpg,640,480,talking to passenger,89,69,554,449
img_100976_jpg.rf.8827476a82136232672b070827e40570.jpg,640,480,hair and makeup,0,9,578,427
img_1146_jpg.rf.889a58782a65f353031a3851d1366d15.jpg,640,480,hair and makeup,94,30,577,376
img_3975_jpg.rf.895f07173feec5d7961c44cfaf7142e0.jpg,640,480,safe driving,43,56,527,479
img_5586_jpg.rf.8a0e1e32452cb7ef97eccf32f354ca94.jpg,640,480,hair and makeup,161,34,598,297
img_316_jpg.rf.89707461d3b174ce5c5524694701cbf3.jpg,640,480,safe driving,148,74,603,384
img_3948_jpg.rf.89a4743aaa3a15c9d8ed8ff429a68e68.jpg,640,480,hair and makeup,104,58,632,350
img_4664_jpg.rf.89a566bce80aea9b30561a608c5a6bfb.jpg,640,480,hair and makeup,107,46,491,432
img_6859_jpg.rf.8a2a7cfc8d2af5e4ab8627bd2ab3a142.jpg,640,480,texting,123,7,635,341
img_4904_jpg.rf.8a26034862ed40b8acc01bc274e44a25.jpg,640,480,reaching behind,126,8,639,478
img_102114_jpg.rf.8a78ab86825f0340516ac24810636038.jpg,640,480,hair and makeup,75,0,590,405
img_101751_jpg.rf.8aaf72bab116371c9466fc026c59ce4d.jpg,640,480,hair and makeup,16,26,579,474
img_55_jpg.rf.8a98cbdd345721d130cab5f805e17d0a.jpg,640,480,talking to passenger,134,46,639,416
img_531_jpg.rf.8949de42b6484cf8d1b80927b20ccc50.jpg,640,480,hair and makeup,126,0,639,413
img_2064_jpg.rf.8b0b1c22f23947db427ddc5e028d4e81.jpg,640,480,safe driving,154,10,639,366
img_2459_jpg.rf.8c2bba5b2b9ab156add839e5e44301ce.jpg,640,480,texting,46,23,467,447
img_689_jpg.rf.8b89dfc98b06ffc875b0b04d7a9c52bd.jpg,640,480,texting,30,64,512,479
img_2764_jpg.rf.8c2b19a7f4ff288141896a172e5544f2.jpg,640,480,safe driving,146,14,639,358
img_2747_jpg.rf.8cd7331218567036b4f401403ce272ea.jpg,640,480,operating the radio,94,80,631,462
img_2545_jpg.rf.8e11444d47b38fe8b42f45fa71df93ad.jpg,640,480,safe driving,80,77,573,418
img_636_jpg.rf.8dbd1cfe82ce6dcc33b209f517fc32e8.jpg,640,480,texting,53,21,527,443
img_2334_jpg.rf.8d8e562db02359ae63ff161a858a3cce.jpg,640,480,safe driving,124,65,636,398
img_1420_jpg.rf.8e24cf20c13e982062ae62a3e8527855.jpg,640,480,texting,164,3,639,415
img_659_jpg.rf.8e47fe083b88837d936c84ef559461bd.jpg,640,480,operating the radio,184,0,639,392
img_2618_jpg.rf.8e7493d7e12f2fc23d3993adfb2b2fc7.jpg,640,480,texting,60,48,491,479
img_2369_jpg.rf.8e8a2f80e6462d088aba618814285f90.jpg,640,480,operating the radio,211,0,639,384
img_3263_jpg.rf.8e55e7e6c7f056308642361d09ec4d5d.jpg,640,480,drinking,80,6,439,369
img_735_jpg.rf.8e8d7de4010a626bd719bae3f4191bae.jpg,640,480,operating the radio,200,0,639,421
img_100690_jpg.rf.8e9dda08cc9b4bbe1ea41122e9c0cce8.jpg,640,480,operating the radio,126,54,639,461
img_101993_jpg.rf.8e9f54b49e11c2464133fa863a4cdec2.jpg,640,480,texting,123,61,637,432
img_1016_jpg.rf.8ec129b72ff038469c973eebc01a924d.jpg,640,480,operating the radio,101,0,639,479
img_3482_jpg.rf.8fba147eab01fcc7ba534acad366163a.jpg,640,480,texting,69,68,494,464
img_1442_jpg.rf.8eb650cd7bd517cb6f6cc85299c3f623.jpg,640,480,talking to passenger,79,91,573,454
img_101850_jpg.rf.90a5494cb575eb9ac7dcf1ed355af3d0.jpg,640,480,reaching behind,3,0,639,479
img_491_jpg.rf.8f36379aaf7503b2f55cdb8cb4b946cb.jpg,640,480,drinking,22,25,562,479
img_65222_jpg.rf.90c334b8db1d3442614bf931ffd183d2.jpg,640,480,safe driving,49,57,563,437
img_101869_jpg.rf.90faf342ce3550ee53732e15ef8142fd.jpg,640,480,reaching behind,69,0,639,479
img_487_jpg.rf.8fd2487503fb8f4782e22c03ae8d46e6.jpg,640,480,talking to passenger,181,0,635,378
img_116_jpg.rf.91f60cb273d3dcd690c3e1936be9a2ef.jpg,640,480,reaching behind,0,0,639,462
img_379_jpg.rf.923b29f16a391840f9453f0e6f6a3150.jpg,640,480,talking on the phone,64,0,639,398
img_67217_jpg.rf.9209f4347558af49859f7783282d8236.jpg,640,480,safe driving,103,38,639,424
img_1098_jpg.rf.92724a3da08399700e315ccaec40281b.jpg,640,480,drinking,111,10,596,408
img_1671_jpg.rf.9309e228dfe1da880ac9050fadc0f9ab.jpg,640,480,talking to passenger,94,61,559,449
img_798_jpg.rf.92820505b70c4108d54879a3d4e68aa0.jpg,640,480,hair and makeup,30,64,503,454
img_63_jpg.rf.93171542bb6888b2abbe95fc4ea70028.jpg,640,480,operating the radio,231,2,639,454
img_498_jpg.rf.933cd9b0e181342d81559af40b719625.jpg,640,480,safe driving,116,0,639,349
img_659_jpg.rf.933632314223e0d36d9c11b3afde6fa1.jpg,640,480,operating the radio,206,4,639,374
img_3592_jpg.rf.0a57c7f7df62eba592f00b08668847c8.jpg,640,480,texting,109,24,626,479
img_2667_jpg.rf.086c220708730d5dc1f61d8463f63112.jpg,640,480,hair and makeup,60,44,516,430
img_2736_jpg.rf.08ba3ed51034b6aa96de917379b31504.jpg,640,480,talking on the phone,119,55,604,430
img_904_jpg.rf.0aa56606557bdf2133b96269f16fcbb9.jpg,640,480,reaching behind,27,0,639,479
img_101725_jpg.rf.09f898bb9e035f4dad85ee1b5877099a.jpg,640,480,talking to passenger,56,14,599,479
img_90390_jpg.rf.08af4b9a4559b26e7e141ba700dbbdd4.jpg,640,480,safe driving,8,19,579,475
img_2131_jpg.rf.095c607b47e4eafac3d5faed351076f4.jpg,640,480,talking to passenger,103,30,521,374
img_244_jpg.rf.09c10cc5dd967744f1e623f6a906a6bf.jpg,640,480,texting,48,0,596,479
img_69376_jpg.rf.0b3f9b3bf188ca763e58870bfb44e294.jpg,640,480,safe driving,134,0,639,392
img_2995_jpg.rf.0d1a9bcd25ef1da6892b1b93c5012acd.jpg,640,480,texting,70,69,505,390
img_102095_jpg.rf.0d9a1cca892836c05fe060700cdbbfa3.jpg,640,480,hair and makeup,52,0,527,330
img_472_jpg.rf.0d752af1e1f63a51bb18246aa480a9eb.jpg,640,480,drinking,157,0,639,406
img_2006_jpg.rf.0cd669060753f230623e647958bb529a.jpg,640,480,hair and makeup,56,7,456,357
img_100480_jpg.rf.0c6348a797bcf60c491f4276a32d4e02.jpg,640,480,hair and makeup,120,0,639,439
img_502_jpg.rf.0912b0c556e08f9c22d5fc61f0001f4d.jpg,640,480,talking on the phone,112,63,559,436
img_101914_jpg.rf.0d51a1d9ef9422ddb6522379f038aeba.jpg,640,480,drinking,42,0,639,479
img_92468_jpg.rf.0ce65309450f7eaefee34d3c76c23cb0.jpg,640,480,safe driving,81,48,600,442
img_382_jpg.rf.0c358287f2e35b7518adb2a3839c0263.jpg,640,480,talking to passenger,0,29,551,442
img_661_jpg.rf.0b0ce51046a8b991a8da612bbf65e9bc.jpg,640,480,operating the radio,38,4,639,479
img_102074_jpg.rf.08d5778eae808ad71f314d38f43ecb7b.jpg,640,480,drinking,81,22,590,479
img_2817_jpg.rf.0e07181e844d34b6df19e599ac058862.jpg,640,480,texting,82,56,525,352
img_4192_jpg.rf.0dc3dd9b431203512bf6db3b4a1c574d.jpg,640,480,talking on the phone,62,26,514,373
img_2159_jpg.rf.0eb7e4419d1feca42b94dddef4cd9dd5.jpg,640,480,reaching behind,47,78,527,479
img_4504_jpg.rf.0cc0620787a1926cd61dde61ecdcf855.jpg,640,480,reaching behind,36,44,612,479
img_4312_jpg.rf.0b716c339273d09447f6b54b147cea56.jpg,640,480,texting,108,59,511,479
img_101704_jpg.rf.0e87b048b84d11c80ff0e7771955a0bf.jpg,640,480,talking to passenger,100,48,547,386
img_100503_jpg.rf.0d11c41b0e8761a4f722e3b8fbe96b9a.jpg,640,480,texting,107,65,576,454
img_1069_jpg.rf.087fe554b3c50a51b8b824a2a99aff83.jpg,640,480,talking to passenger,129,69,636,389
img_3384_jpg.rf.0ebf4962ec9656b91c93ea33c5924de2.jpg,640,480,texting,89,69,516,395
img_2739_jpg.rf.0aa92cd12f90452dc0a2de3a839231c8.jpg,640,480,operating the radio,230,62,639,437
img_2373_jpg.rf.0efde0bbed7e83e53f2dfa4a404f56b2.jpg,640,480,operating the radio,119,72,639,461
img_2753_jpg.rf.0f1e010ca7af593e30bdb0528a6b1c30.jpg,640,480,talking to passenger,102,76,553,479
img_101631_jpg.rf.0f93e33e646482b8447e515c60e1a1b8.jpg,640,480,talking on the phone,72,20,571,474
img_100394_jpg.rf.0fa9ed9ffa2dae7d453b3a520a1262c7.jpg,640,480,talking to passenger,102,73,574,420
img_521_jpg.rf.0fdbecdbcf6f1f7c910ca118d251b67b.jpg,640,480,hair and makeup,193,15,639,332
img_3838_jpg.rf.0fa3fd85ebbbd220bd44f85824195df8.jpg,640,480,operating the radio,68,16,639,348
img_1640_jpg.rf.101158aa7822434c3a4c1c77195921cd.jpg,640,480,talking to passenger,141,74,639,405
img_2882_jpg.rf.10465d112b5e8a90ad24e1104842cc67.jpg,640,480,drinking,65,74,474,479
img_629_jpg.rf.10de53d66cb9712ae3c40246f0467965.jpg,640,480,reaching behind,31,31,637,479
img_92906_jpg.rf.108572a26dfc543f15b0746250547883.jpg,640,480,texting,94,17,636,479
img_81_jpg.rf.10876762345a16b511d852f29b817417.jpg,640,480,reaching behind,64,45,638,479
img_667_jpg.rf.110642490150317c2c624169712119a5.jpg,640,480,operating the radio,15,33,639,437
img_94_jpg.rf.110e6afa57a68fa6da86c66c576aa705.jpg,640,480,talking on the phone,117,6,590,409
img_233_jpg.rf.1163289f070333aafc1e7793e6038cdb.jpg,640,480,reaching behind,60,64,634,431
img_3966_jpg.rf.11c1544a624935d6c4b1b60d96b0048b.jpg,640,480,talking on the phone,137,4,639,311
img_101738_jpg.rf.11a2f999a90cbe3dc0bdfca206f6359e.jpg,640,480,drinking,128,63,632,451
img_4137_jpg.rf.122b3c5ea3bdddcb6c12a2c948d71e31.jpg,640,480,texting,136,9,607,399
img_2437_jpg.rf.122ca41f470f8c79df2b5513320b4ff5.jpg,640,480,texting,206,0,639,379
img_322_jpg.rf.11b93e30247895842a38d5052be3d208.jpg,640,480,texting,32,39,569,460
img_92742_jpg.rf.123906fb8989a638e2403b23affb78b8.jpg,640,480,safe driving,41,0,562,446
img_101252_jpg.rf.12905ebe23fb326a19794b503c5f8e49.jpg,640,480,drinking,113,0,639,420
img_2370_jpg.rf.12d90176337648bd337b58aaf94b9bf2.jpg,640,480,talking to passenger,104,43,616,405
img_102106_jpg.rf.13683d750d126f72310cc7770c90ce2f.jpg,640,480,hair and makeup,11,63,523,354
img_2412_jpg.rf.13b41f3a41ea54ad527ca3f1efd2854a.jpg,640,480,talking to passenger,134,60,521,453
img_4454_jpg.rf.13997c31ff2a35c5b1d32a708abe13f7.jpg,640,480,texting,135,64,605,479
img_3555_jpg.rf.1401bd9c35d28fa3c085151a1b3cc6f3.jpg,640,480,talking on the phone,150,76,582,396
img_312_jpg.rf.14c5db4543eee8a1a7007c4a1337468e.jpg,640,480,talking to passenger,42,27,503,479
img_97427_jpg.rf.14e91d5d174e49a2aa082a5d6a695ac3.jpg,640,480,texting,0,9,589,479
img_101561_jpg.rf.15091a6906e2eb09009525a0b68a2905.jpg,640,480,operating the radio,69,19,639,459
img_101746_jpg.rf.1459604e127b22a34ea9aa0d4b8fcfe3.jpg,640,480,drinking,119,0,639,416
img_101631_jpg.rf.14f6cd29b51f4d4876a87f5cd540b52b.jpg,640,480,talking on the phone,65,12,579,479
img_101850_jpg.rf.158a8c5a46c1f673cc557b06725bee85.jpg,640,480,reaching behind,9,10,639,479
img_1071_jpg.rf.1569bec17cd9bc92a6692d0955f4a5cc.jpg,640,480,drinking,93,61,500,437
img_101698_jpg.rf.158fa62cb283eb10bad035b226eb04de.jpg,640,480,reaching behind,0,60,587,478
img_97080_jpg.rf.15902c1633a28460025b62b51b9969be.jpg,640,480,texting,121,0,639,405
img_101908_jpg.rf.15a29cf887f46acb24e2d567162b5f54.jpg,640,480,drinking,87,37,639,479
img_2090_jpg.rf.1603a82bb89b41a9ef836cbab551c834.jpg,640,480,operating the radio,61,22,639,373
img_271_jpg.rf.15f732a7a79aba591473168c83222f72.jpg,640,480,talking on the phone,146,5,639,410
img_102144_jpg.rf.160888d73ff684378e034e56b4945762.jpg,640,480,drinking,102,37,639,479
img_3287_jpg.rf.161bf627b0cf35d7336c705cb67197b8.jpg,640,480,talking on the phone,87,74,506,418
img_101321_jpg.rf.161b184a8de10fbd3265eb5f06d0178a.jpg,640,480,talking on the phone,44,0,575,406
img_573_jpg.rf.16fe37f1402dad3347d87e1cc168c70b.jpg,640,480,operating the radio,100,0,639,479
img_1374_jpg.rf.16863f782dc79b1ee2d76144cda8a7e7.jpg,640,480,talking on the phone,94,83,526,373
img_102076_jpg.rf.173ec9d8bb5213ce75542d501b08a837.jpg,640,480,reaching behind,0,39,608,479
img_380_jpg.rf.17559c607aca06db3b83284f9dde6ea9.jpg,640,480,drinking,20,46,578,437
img_183_jpg.rf.183dd5d1f59e8e56261ba1387811f33c.jpg,640,480,drinking,72,39,621,479
img_216_jpg.rf.184928fb9c9c93a4eeb699bf9ab92d85.jpg,640,480,texting,173,3,639,371
img_462_jpg.rf.191788bbfbe5aab962daa19ba1f6c738.jpg,640,480,texting,88,56,570,467
img_101973_jpg.rf.18477db9d251a6d5de64d066721fa2b2.jpg,640,480,hair and makeup,126,0,639,372
img_55_jpg.rf.1818caad197d485f718c9f8b4ba3eb0b.jpg,640,480,talking to passenger,145,79,639,417
img_555_jpg.rf.1890f6719ce6b9213541748c9947d5dc.jpg,640,480,drinking,83,58,556,458
img_592_jpg.rf.19dbb7c1629cd06a6682166f29ab0abb.jpg,640,480,texting,202,4,639,343
img_392_jpg.rf.19b400a71afd50ffed86cc5381d680bd.jpg,640,480,texting,131,0,639,378
img_3446_jpg.rf.1a2e425f762f118df2a7d99d465a3fb1.jpg,640,480,talking on the phone,105,73,492,456
img_2925_jpg.rf.1a271973daaa8f1893bc473afef9f4d0.jpg,640,480,talking to passenger,60,39,549,479
img_1182_jpg.rf.1a5061b64c923a577e48b3eca62346aa.jpg,640,480,texting,66,70,507,470
img_340_jpg.rf.1a6d7a6996890c333508f692f562023c.jpg,640,480,reaching behind,0,59,538,432
img_68933_jpg.rf.1b94ac0205fd3a7a23890ed772d7640c.jpg,640,480,safe driving,63,37,598,413
img_90390_jpg.rf.1bfdd55b119df01ef46e29eb78243931.jpg,640,480,safe driving,3,10,585,479
img_100579_jpg.rf.1d156021cb1cbc9f2fd544ae2ca8d85f.jpg,640,480,operating the radio,21,22,639,479
img_101424_jpg.rf.1b5cd7fd5aa98a322b617f3240256457.jpg,640,480,talking on the phone,16,11,520,389
img_97634_jpg.rf.1af756d7e5c69953e39098d6c589900f.jpg,640,480,texting,72,32,610,457
img_2051_jpg.rf.1b3deb530c9908136d417f26a750dd0b.jpg,640,480,talking to passenger,152,82,620,367
img_101608_jpg.rf.1d4bb2ba7a209e72d80242a096257191.jpg,640,480,operating the radio,65,29,639,479
img_566_jpg.rf.1d7866c4d0f1d5ff2ebf4f6e63380456.jpg,640,480,reaching behind,0,17,588,479
img_100499_jpg.rf.1d90c790b0e32eeb751e367f965c3f34.jpg,640,480,talking to passenger,106,10,639,432
img_3039_jpg.rf.1d34531bf38934aca96b92af3e4ac1cc.jpg,640,480,texting,97,77,537,477
img_101746_jpg.rf.1e9b19f2687999f4691e872e4c8760e0.jpg,640,480,drinking,152,0,639,414
img_4505_jpg.rf.1dce821a845f32671a6c8e891523ad57.jpg,640,480,reaching behind,44,64,491,479
img_275_jpg.rf.1dbe34b0ecd69c78c5dc963fed741467.jpg,640,480,operating the radio,117,0,639,436
img_89586_jpg.rf.1e63f421c9e85a33d22c32c6e7ebfc0a.jpg,640,480,safe driving,68,36,566,442
img_101047_jpg.rf.1ea9115b5a72805087111d9c29a51f70.jpg,640,480,texting,145,78,628,385
img_3037_jpg.rf.1f373fe759215788462d99bc49546cda.jpg,640,480,drinking,144,3,599,424
img_5160_jpg.rf.1f01a1a1a9669f09c9519241d74b2efd.jpg,640,480,hair and makeup,36,59,502,404
img_100472_jpg.rf.1ef52b9f34415fdbc780e6c55cc44a07.jpg,640,480,operating the radio,15,48,639,466
img_3114_jpg.rf.1f68ecf82ff85866593de6ef584fa1c9.jpg,640,480,drinking,158,1,635,396
img_101984_jpg.rf.1f61f54d2cfc6d2425054e7079af352a.jpg,640,480,hair and makeup,17,21,592,439
img_3658_jpg.rf.1f7b9107042b5fd9b96acfe78d241384.jpg,640,480,texting,156,11,619,414
img_3730_jpg.rf.1f6dacadf8a64f1f167a84ff39c548c4.jpg,640,480,safe driving,156,0,639,320
img_2091_jpg.rf.1fba4a70690700c44da1b4af4231e925.jpg,640,480,talking to passenger,60,53,579,435
img_4499_jpg.rf.202c36372366d57bbad17a7a222993de.jpg,640,480,talking on the phone,114,32,631,382
img_101734_jpg.rf.1f95fa6f779bff272f8cce43406e4e44.jpg,640,480,operating the radio,63,40,639,479
img_118_jpg.rf.1fa72fd57238aff18e3f4606abb784e6.jpg,640,480,operating the radio,139,0,639,454
img_101319_jpg.rf.2050f2d6fd39e62483a3b43ddd7df199.jpg,640,480,talking on the phone,43,0,557,419
img_845_jpg.rf.2103aa3fc23b0f78a826d64fd2182207.jpg,640,480,reaching behind,83,0,639,433
img_213_jpg.rf.20a3372035f8d3eb7b94058b6d9e5563.jpg,640,480,drinking,20,44,510,430
img_100431_jpg.rf.205c629ec12dde48c8b7d583ac88dfa7.jpg,640,480,reaching behind,0,21,584,479
img_814_jpg.rf.21153f2e47d3c4aefc941c154eab99b0.jpg,640,480,talking on the phone,64,0,452,407
img_68662_jpg.rf.214d06a0418eb2831087d4ac213a702f.jpg,640,480,safe driving,41,28,526,381
img_4087_jpg.rf.214e0c36cd1b55a46afa2cdafca67b1f.jpg,640,480,texting,170,7,639,366
img_65494_jpg.rf.2103e8bbc2cd2d1510f7da8f6184960f.jpg,640,480,safe driving,28,12,533,414
img_2843_jpg.rf.21650ea368a4d092d17f548922e82eec.jpg,640,480,safe driving,70,25,581,389
img_102_jpg.rf.2252a033a7b0ebe1708b4defe9e12a3b.jpg,640,480,reaching behind,0,23,582,479
img_69558_jpg.rf.217294b30fd6fde4459187f56637d889.jpg,640,480,safe driving,25,61,561,422
img_101719_jpg.rf.22e14682530b2191e9ffaa92326b9cdc.jpg,640,480,drinking,31,4,546,448
img_398_jpg.rf.215999eaaaa956d053d2a92c3fc2a22f.jpg,640,480,reaching behind,52,58,625,424
img_4250_jpg.rf.22b72dde88a1a843bf559a235ba9fb8b.jpg,640,480,talking on the phone,194,1,639,284
img_2866_jpg.rf.22fb4add76304d6989768e3fa128010f.jpg,640,480,texting,129,63,617,479
img_2602_jpg.rf.22a2ba5a637fc99ae6eafa2c83abba9f.jpg,640,480,drinking,64,75,470,472
img_1564_jpg.rf.2339cab7dbb99fc6a213cf786b15ebfd.jpg,640,480,reaching behind,126,81,594,479
img_2046_jpg.rf.23294a4fbce0e5b27f1951a00ee3d3e5.jpg,640,480,talking on the phone,77,70,542,479
img_2147_jpg.rf.23bf38259dd9557e8dc71f026641ad06.jpg,640,480,talking on the phone,131,59,586,441
img_671_jpg.rf.23a052cb85086c372862b2971ae51ff2.jpg,640,480,hair and makeup,199,9,639,322
img_101608_jpg.rf.23ad65021f4d5f106f7ea679bea92332.jpg,640,480,operating the radio,89,54,639,454
img_3010_jpg.rf.243267e979173fc5745024c0395c2d20.jpg,640,480,drinking,146,74,543,426
img_948_jpg.rf.240ec6092a2235d97674aee949baa9b0.jpg,640,480,safe driving,129,63,638,342
img_101746_jpg.rf.23bf8611c0e2b786d976031f0699fe24.jpg,640,480,drinking,116,0,639,418
img_922_jpg.rf.2435695550112f30671e22160841adfb.jpg,640,480,hair and makeup,114,0,639,350
img_513_jpg.rf.245f4490ba2c5dbff7991ac2edfb4882.jpg,640,480,talking on the phone,94,30,622,461
img_2151_jpg.rf.247ac73ee125875dfb611b6d76da4ff9.jpg,640,480,safe driving,50,56,525,479
img_26_jpg.rf.248c01490305cbf08684153e100bd27e.jpg,640,480,hair and makeup,43,69,489,392
img_3476_jpg.rf.24d70f611be846086b29dcbb7653c471.jpg,640,480,drinking,85,61,582,462
img_3960_jpg.rf.24d62cc54a61810c6b4424918150dbb4.jpg,640,480,talking on the phone,51,49,547,443
img_101312_jpg.rf.24e5e09532d41c5405969d53fb9833da.jpg,640,480,talking on the phone,51,11,582,468
img_100912_jpg.rf.24da3b36744c3bb70e0301fb9651edfa.jpg,640,480,talking to passenger,66,13,589,477
img_1602_jpg.rf.24f7d5b4568c6f4b43c829309199cfe6.jpg,640,480,drinking,156,12,598,397
img_50_jpg.rf.25752f5781ffadd50c324a5b19a9434f.jpg,640,480,talking to passenger,42,0,543,447
img_1399_jpg.rf.256cfe7ad1246c28d3449772667d84b7.jpg,640,480,drinking,53,0,542,400
img_144_jpg.rf.24eabeca99630cf634d1470bd2ff39c5.jpg,640,480,talking to passenger,105,78,568,434
img_1273_jpg.rf.259fc8fa21febc1f1f1d035e91b05751.jpg,640,480,texting,154,1,639,366
img_149_jpg.rf.25fbefe97f51af5d308eea4e3177da97.jpg,640,480,texting,123,25,617,479
img_101749_jpg.rf.25f4f6b0299f214ec8ca51d5fb65530d.jpg,640,480,drinking,96,52,576,479
img_4128_jpg.rf.259030d8b03760f63513c7c156322bf9.jpg,640,480,hair and makeup,145,4,602,377
img_5335_jpg.rf.26c5f7533eb8261516d3167dd160b46c.jpg,640,480,talking to passenger,102,65,523,455
img_101770_jpg.rf.2642060c72921685ed1b9196bc89fe4f.jpg,640,480,hair and makeup,95,26,583,452
img_97508_jpg.rf.26dd89b86c844d761e7ffa5419edf998.jpg,640,480,texting,84,30,578,446
img_398_jpg.rf.2700621d18b0ec62e381741b115d1633.jpg,640,480,reaching behind,34,27,639,452
img_1530_jpg.rf.276d864e9b9a43b1409a4fbc55161bda.jpg,640,480,talking on the phone,81,55,495,456
img_3906_jpg.rf.278376e679a3d45bff78f16594350ef9.jpg,640,480,reaching behind,39,59,485,479
